"","AGEP","Major","Major_Category","BSc","Wages.mn","Wages.md","Wages.sd","Wages.n","Earnings.mn","Earnings.md","Earnings.sd","Earnings.n"
"2448",28,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,26319.8925,26319.8925,34084.4666481025,2,26319.8925,26319.8925,34084.4666481025,2
"2449",29,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,58824.7916666667,61513.925,30342.2553730904,3,58824.7916666667,61513.925,30342.2553730904,3
"2450",30,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,60505.5,60505.5,NA,1,60505.5,60505.5,NA,1
"2451",31,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,88741.4,88741.4,NA,1,88741.4,88741.4,NA,1
"2452",33,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,118321.866666667,121011,12323.1570538289,3,118321.866666667,121011,12323.1570538289,3
"2453",34,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,98825.65,98825.65,2852.25662327217,2,98825.65,98825.65,2852.25662327217,2
"2454",35,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,92775.1,92775.1,NA,1,92775.1,92775.1,NA,1
"2455",36,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,77110.8983333333,56471.8,52830.8201640766,3,77110.8983333333,56471.8,52830.8201640766,3
"2456",37,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,147902.333333333,126053.125,85319.747731542,3,147902.333333333,126053.125,85319.747731542,3
"2457",38,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,121011,121011,NA,1,121011,121011,NA,1
"2458",39,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,181180.358333333,86724.55,205090.771548287,3,181180.358333333,86724.55,205090.771548287,3
"2459",40,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,115968.875,115968.875,NA,1,116372.245,116372.245,NA,1
"2460",41,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,100842.5,100842.5,NA,1,100842.5,100842.5,NA,1
"2461",42,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,79665.575,70589.75,32723.352404638,3,79665.575,70589.75,32723.352404638,3
"2462",44,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,90506.14375,110422.5375,51389.2891881963,4,109414.1125,110422.5375,76571.7141026864,4
"2463",45,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,321183.3625,321183.3625,134769.12544961,2,321183.3625,321183.3625,134769.12544961,2
"2464",46,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,141179.5,141179.5,NA,1,141179.5,141179.5,NA,1
"2465",47,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,71984.7379166667,82690.85,33137.7978536052,6,71984.7379166667,82690.85,33137.7978536052,6
"2466",48,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,256139.95,252106.25,135454.039411627,5,256543.32,254123.1,135442.026881572,5
"2467",49,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,90254.0375,100842.5,52344.2842673769,4,90254.0375,100842.5,52344.2842673769,4
"2468",50,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,22185.35,22185.35,NA,1,27429.16,27429.16,NA,1
"2469",51,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,51933.8875,51933.8875,9269.83402563457,2,48706.9275,48706.9275,4706.22342839909,2
"2470",52,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,129078.4,121011,19449.7970373086,3,129246.470833333,121515.2125,19347.1358160595,3
"2471",53,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,60505.5,60505.5,NA,1,60505.5,60505.5,NA,1
"2472",54,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,40337,40337,NA,1,40337,40337,NA,1
"2473",55,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,145717.4125,145717.4125,36366.2719467203,2,145717.4125,145717.4125,36366.2719467203,2
"2474",57,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,78657.15,78657.15,27096.4379210857,2,78657.15,78657.15,27096.4379210857,2
"2475",58,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,92674.2575,92674.2575,97119.3380224176,2,92699.468125,92699.468125,97083.6848146267,2
"2476",59,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,73110.8125,73110.8125,39218.5285699924,2,73110.8125,73110.8125,39218.5285699924,2
"2477",60,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,85716.125,88237.1875,47478.1511896305,4,85716.125,88237.1875,47478.1511896305,4
"2478",61,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,46538.81375,46538.81375,34013.1602325207,2,46538.81375,46538.81375,34013.1602325207,2
"2479",62,"MATHEMATICS AND COMPUTER SCIENCE","Computers & Mathematics",1,39328.575,39328.575,NA,1,39631.1025,39631.1025,NA,1
"2480",22,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,39328.575,39328.575,44209.9776607187,2,39328.575,39328.575,44209.9776607187,2
"2481",23,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,39888.8111111111,36303.3,19339.1038683249,9,39888.8111111111,36303.3,19339.1038683249,9
"2482",24,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,38420.9925,38420.9925,5561.90041538074,2,38420.9925,38420.9925,5561.90041538074,2
"2483",25,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,100194.226785714,43866.4875,139903.209870003,7,100194.226785714,43866.4875,139903.209870003,7
"2484",26,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,72270.4583333333,40337,73472.1412429072,3,72270.4583333333,40337,73472.1412429072,3
"2485",27,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,44975.755,47395.975,15402.8459961077,5,45278.2825,47395.975,15178.3875349325,5
"2486",28,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,35294.875,27731.6875,31413.6931862285,6,35294.875,27731.6875,31413.6931862285,6
"2487",29,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,73615.025,67564.475,59348.1887549464,6,88741.4,85716.125,47144.2731967945,6
"2488",30,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,61177.7833333333,75631.875,29509.7159097679,3,61177.7833333333,75631.875,29509.7159097679,3
"2489",31,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,83447.16875,88741.4,32535.0579746767,4,83447.16875,88741.4,32535.0579746767,4
"2490",32,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,41143.74,25210.625,47669.3921344231,4,41143.74,25210.625,47669.3921344231,4
"2491",33,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,72404.915,77648.725,56837.0731050732,5,72404.915,77648.725,56837.0731050732,5
"2492",34,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,58085.28,50421.25,33571.6178166422,5,59698.76,50421.25,30962.0963184857,5
"2493",35,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,67900.6166666667,60505.5,29937.373926095,3,67900.6166666667,60505.5,29937.373926095,3
"2494",36,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,43942.119375,40992.47625,43341.0361985791,4,43942.119375,40992.47625,43341.0361985791,4
"2495",37,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,68811.255,62522.35,46063.4427292574,11,95855.38,75631.875,77929.4810945404,11
"2496",38,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,53110.3833333333,53446.525,27733.2153745776,3,53110.3833333333,53446.525,27733.2153745776,3
"2497",39,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,79161.3625,79161.3625,12122.0906489068,2,79161.3625,79161.3625,12122.0906489068,2
"2498",40,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,145414.885,94791.95,152766.23635005,5,145414.885,94791.95,152766.23635005,5
"2499",41,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,73236.865625,79665.575,44318.0784506849,8,75909.191875,79665.575,41212.4557196581,8
"2500",42,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,111153.645625,105884.625,70273.5669253637,4,115464.6625,107397.2625,81278.8881801431,4
"2501",43,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,95800.375,95800.375,78437.0571399849,2,95800.375,95800.375,78437.0571399849,2
"2502",44,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,86220.3375,70589.75,53203.3791179629,6,92943.1708333333,90758.25,53381.4768861012,6
"2503",45,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,62522.35,50421.25,43350.5475420438,6,65766.1170833333,51429.675,38500.204106307,6
"2504",46,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,72354.49375,66051.8375,13638.6141539133,4,72354.49375,66051.8375,13638.6141539133,4
"2505",47,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,126053.125,94791.95,89409.2603072698,3,126053.125,94791.95,89409.2603072698,3
"2506",48,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,96472.6583333333,45379.125,125066.384678911,3,96472.6583333333,45379.125,125066.384678911,3
"2507",49,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,60303.815,37311.725,43902.0577307963,3,60303.815,37311.725,43902.0577307963,3
"2508",50,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,51328.8325,51328.8325,10125.5110126162,2,51328.8325,51328.8325,10125.5110126162,2
"2509",51,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,116372.245,100842.5,38581.9767694564,5,116372.245,100842.5,38581.9767694564,5
"2510",52,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,193617.6,201685,62911.4970143971,3,193617.6,201685,62911.4970143971,3
"2511",53,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,80674,80674,NA,1,80674,80674,NA,1
"2512",55,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,75295.7333333333,66556.05,51983.6322238148,3,75295.7333333333,66556.05,51983.6322238148,3
"2513",56,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,43362.275,43362.275,NA,1,43362.275,43362.275,NA,1
"2514",57,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,213786.1,126053.125,215050.030076453,3,213786.1,126053.125,215050.030076453,3
"2515",58,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,98681.5892857143,88741.4,57968.8810317313,7,98681.5892857143,88741.4,57968.8810317313,7
"2516",59,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,247064.125,247064.125,235311.171419955,2,247064.125,247064.125,235311.171419955,2
"2517",60,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,45127.01875,45127.01875,27452.9699989947,2,45127.01875,45127.01875,27452.9699989947,2
"2518",61,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,148238.475,143700.5625,40746.6929664288,4,148238.475,143700.5625,40746.6929664288,4
"2519",62,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,73144.4266666667,71598.175,26958.2263611733,3,73144.4266666667,71598.175,26958.2263611733,3
"2520",63,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,90758.25,90758.25,NA,1,90758.25,90758.25,NA,1
"2521",64,"STATISTICS AND DECISION SCIENCE","Computers & Mathematics",1,191096.5375,191096.5375,170422.333240513,2,191096.5375,191096.5375,170422.333240513,2
"2522",22,"ART AND MUSIC EDUCATION","Education",1,20918.51609375,20168.5,15219.0441143327,16,20918.51609375,20168.5,15219.0441143327,16
"2523",23,"ART AND MUSIC EDUCATION","Education",1,23040.8847580645,22185.35,13982.0679950013,31,23681.7225806452,22185.35,13281.5122875228,31
"2524",24,"ART AND MUSIC EDUCATION","Education",1,32238.2267777778,35294.875,11619.5414281843,45,32197.8897777778,35294.875,11524.9510638757,45
"2525",25,"ART AND MUSIC EDUCATION","Education",1,32975.4975,34286.45,10359.3522744352,41,33507.9950914634,35294.875,10609.5826391222,41
"2526",26,"ART AND MUSIC EDUCATION","Education",1,36043.6305625,34135.18625,14228.4606213127,40,36101.615,34135.18625,14393.012131097,40
"2527",27,"ART AND MUSIC EDUCATION","Education",1,39624.3796666667,40337,13491.1457330737,45,40086.0142222222,40337,13360.3014158463,45
"2528",28,"ART AND MUSIC EDUCATION","Education",1,36774.7386875,37311.725,13365.1924622704,40,37122.6453125,37815.9375,13264.1175504399,40
"2529",29,"ART AND MUSIC EDUCATION","Education",1,35035.5657142857,36303.3,17210.5064806502,28,35917.9375892857,36303.3,15990.8789836196,28
"2530",30,"ART AND MUSIC EDUCATION","Education",1,40099.7235294118,41647.9525,12416.3258718115,34,40565.3786029412,42152.165,12567.726155822,34
"2531",31,"ART AND MUSIC EDUCATION","Education",1,40089.7732258064,40337,13410.9363295154,31,40094.6527016129,40337,13409.7297580675,31
"2532",32,"ART AND MUSIC EDUCATION","Education",1,40709.0740517241,39530.26,17805.14003695,29,43577.8693103448,41547.11,16795.8825234126,29
"2533",33,"ART AND MUSIC EDUCATION","Education",1,40734.4380882353,43866.4875,15733.4071796722,34,42484.3520588235,45379.125,14214.7614667382,34
"2534",34,"ART AND MUSIC EDUCATION","Education",1,38642.0702884615,34286.45,16719.2125513112,26,40232.2789423077,34286.45,21077.9541457411,26
"2535",35,"ART AND MUSIC EDUCATION","Education",1,40749.974047619,39126.89,18597.0332057574,21,40785.9892261905,39126.89,18592.4139650431,21
"2536",36,"ART AND MUSIC EDUCATION","Education",1,37989.6106944444,39429.4175,15727.9999755129,18,38096.0555555556,39429.4175,15618.1850965571,18
"2537",37,"ART AND MUSIC EDUCATION","Education",1,44286.6645833333,44521.96375,21695.3073796702,18,44286.6645833333,44521.96375,21695.3073796702,18
"2538",38,"ART AND MUSIC EDUCATION","Education",1,45296.6175,43614.38125,17939.6467574779,22,45681.6525,43614.38125,18144.6056648549,22
"2539",39,"ART AND MUSIC EDUCATION","Education",1,42496.7102083333,43362.275,20549.3963398752,24,44227.8397916667,44874.9125,18409.2580206642,24
"2540",40,"ART AND MUSIC EDUCATION","Education",1,48820.879525,46387.55,30398.4123868302,20,49678.040775,46387.55,29178.3682764154,20
"2541",41,"ART AND MUSIC EDUCATION","Education",1,59680.425,62522.35,30039.6188268406,11,59680.425,62522.35,30039.6188268406,11
"2542",42,"ART AND MUSIC EDUCATION","Education",1,44603.4134615385,43362.275,27302.5484835219,13,46154.8365384615,43362.275,25035.7419027707,13
"2543",43,"ART AND MUSIC EDUCATION","Education",1,50253.1791666667,45379.125,30132.9021987105,21,50493.2803571429,45379.125,30252.0296878533,21
"2544",44,"ART AND MUSIC EDUCATION","Education",1,56805.84078125,47295.1325,38843.2729572236,16,58482.34734375,47295.1325,36809.3353327032,16
"2545",45,"ART AND MUSIC EDUCATION","Education",1,51175.3765217391,52438.1,20337.7522854207,23,51175.3765217391,52438.1,20337.7522854207,23
"2546",46,"ART AND MUSIC EDUCATION","Education",1,40622.7204166667,43866.4875,23089.0142564356,18,43255.8301388889,45379.125,20769.9112259981,18
"2547",47,"ART AND MUSIC EDUCATION","Education",1,53367.2916071429,51429.675,21765.8916395486,14,53511.3523214286,51429.675,21823.3696747751,14
"2548",48,"ART AND MUSIC EDUCATION","Education",1,49592.1005555556,50925.4625,27455.0683768492,18,50068.30125,50925.4625,26863.9318596514,18
"2549",49,"ART AND MUSIC EDUCATION","Education",1,54460.2575,52438.1,34736.7320543595,19,62230.4375,58488.65,33793.7729616975,19
"2550",50,"ART AND MUSIC EDUCATION","Education",1,51064.1209375,41496.68875,45646.3436163372,24,55623.0422916667,44017.75125,45230.5597039166,24
"2551",51,"ART AND MUSIC EDUCATION","Education",1,47059.8333333333,48404.4,16489.5512460371,15,47463.2033333333,48404.4,17493.3054473522,15
"2552",52,"ART AND MUSIC EDUCATION","Education",1,54499.7688888889,56471.8,32134.9282284211,18,55704.2765277778,56471.8,30786.5230347251,18
"2553",53,"ART AND MUSIC EDUCATION","Education",1,59233.3330769231,53446.525,20532.5052833862,26,60020.6802884615,53446.525,19766.2416900179,26
"2554",54,"ART AND MUSIC EDUCATION","Education",1,49308.3809821429,52942.3125,22841.7349298325,28,49175.1248214286,52942.3125,23316.4946621434,28
"2555",55,"ART AND MUSIC EDUCATION","Education",1,41454.0246153846,35395.7175,21483.0772799019,26,44139.9258173077,37916.78,21961.4322018203,26
"2556",56,"ART AND MUSIC EDUCATION","Education",1,73156.3542741936,60505.5,74257.9768686134,31,74327.4284677419,60505.5,73637.9846634806,31
"2557",57,"ART AND MUSIC EDUCATION","Education",1,44585.5383695652,40337,35426.5353213278,46,49692.772548913,43589.170625,33057.4012746749,46
"2558",58,"ART AND MUSIC EDUCATION","Education",1,62768.8538888889,45379.125,74854.1941465315,27,65958.4648148148,46286.7075,73896.2778296389,27
"2559",59,"ART AND MUSIC EDUCATION","Education",1,47480.895,42605.95625,29234.1499444683,38,50110.76125,45631.23125,26712.3983210027,38
"2560",60,"ART AND MUSIC EDUCATION","Education",1,56469.8607211538,50421.25,49948.5684964937,52,64230.8546634615,52992.73375,47328.2582930878,52
"2561",61,"ART AND MUSIC EDUCATION","Education",1,51119.3903846154,43664.8025,39454.3140629703,39,55437.5179487179,50421.25,37472.4808144985,39
"2562",62,"ART AND MUSIC EDUCATION","Education",1,50977.7512037037,48404.4,33332.0737112637,27,51637.3358518519,48404.4,33314.6869412949,27
"2563",63,"ART AND MUSIC EDUCATION","Education",1,37943.9299038462,40337,22022.3130577838,26,42140.9171826923,41148.782125,21325.6714633505,26
"2564",64,"ART AND MUSIC EDUCATION","Education",1,47823.29509375,41849.6375,38630.9529119039,24,55394.8861354167,45883.3375,39090.253706457,24
"2565",21,"EARLY CHILDHOOD EDUCATION","Education",1,44370.7,44370.7,NA,1,44370.7,44370.7,NA,1
"2566",22,"EARLY CHILDHOOD EDUCATION","Education",1,17213.81475,12605.3125,14429.2153196209,10,17818.86975,12605.3125,13884.7301980883,10
"2567",23,"EARLY CHILDHOOD EDUCATION","Education",1,23079.3051351351,22185.35,13375.6543633596,37,23896.947027027,22487.8775,12839.566383832,37
"2568",24,"EARLY CHILDHOOD EDUCATION","Education",1,24810.406328125,26723.2625,12243.4344524118,32,25157.052421875,26723.2625,11661.5261562384,32
"2569",25,"EARLY CHILDHOOD EDUCATION","Education",1,33406.8793055556,34286.45,9976.01579092832,36,33406.8793055556,34286.45,9976.01579092832,36
"2570",26,"EARLY CHILDHOOD EDUCATION","Education",1,43498.8325520833,31765.3875,81661.9267648807,48,44786.6753125,33278.025,81260.7292778991,48
"2571",27,"EARLY CHILDHOOD EDUCATION","Education",1,33482.2310625,30756.9625,16106.0000447434,40,33482.2310625,30756.9625,16106.0000447434,40
"2572",28,"EARLY CHILDHOOD EDUCATION","Education",1,31119.9955,33782.2375,14966.4361777952,40,32567.085375,33782.2375,12359.8128069248,40
"2573",29,"EARLY CHILDHOOD EDUCATION","Education",1,31847.555462963,33278.025,10392.4633792835,27,31847.555462963,33278.025,10392.4633792835,27
"2574",30,"EARLY CHILDHOOD EDUCATION","Education",1,40269.7716666667,38320.15,18966.424831051,39,40269.7716666667,38320.15,18966.424831051,39
